3.397358919324183768e-01,7.964243063551549318e-01
3.921540615628935633e-01,7.299225742574086961e-01
7.547618197625675096e-01,2.234629536419135420e-01
7.579725790148472697e-01,2.791081801738198864e-01
1.925734043517798311e-01,7.763943531918552354e-01
6.777225789625019869e-01,2.784257033465826203e-01
8.301806804982229115e-01,3.130715189046869851e-01
6.641835609524253670e-01,2.217865198228622381e-01
2.397643948823369731e-01,7.011411975042406430e-01
6.862438227050216000e-01,1.458668664747718169e-01
6.370800183825157115e-01,2.989550030387809754e-01
2.853590403977057655e-01,7.246345525885093952e-01
4.015320631803056539e-01,5.652216461483252630e-01
3.104700072641514152e-01,7.652311835773407678e-01
1.833447587470319051e-01,7.354286072432100196e-01
7.581866855820890150e-01,2.515024310795849205e-01
2.159942461499971544e-01,5.728199238226383549e-01
1.943736214052485256e-01,5.284901255398503084e-01
6.666000999470529376e-01,1.405889388309222165e-01
3.130923257726527797e-01,6.325134425799904259e-01
2.259576149145851309e-01,6.508818172126520363e-01
7.297316860567063523e-01,2.444476883789710175e-01
8.496766542862090876e-01,2.040572752305817861e-01
7.646035857070545561e-01,2.792860484427584500e-01
6.744308657134555629e-01,1.435664909614714491e-01
3.246973020403644550e-01,9.439953245948546900e-01
6.680750167692356412e-01,2.170725643925670856e-01
2.766755763959394265e-01,6.959367465790428087e-01
6.030477225065644653e-01,2.687380494493270544e-01
7.158900058196917549e-01,1.773035785706439382e-01
8.091621518816837222e-01,1.723240859225864952e-01
4.446894311507993969e-01,7.456818127604161184e-01
3.276864089090656407e-01,5.600797754121269456e-01
7.249632300373897165e-01,1.542727226506053484e-01
8.300684519957038932e-01,1.901055715098944610e-01
3.864362989133940385e-01,4.898171587511253589e-01
8.164974056106988343e-01,2.937975564019122965e-01
7.614175805265713803e-01,2.535977773600562868e-01
2.898281063773373578e-01,8.137180569861039992e-01
3.241613321945402415e-01,6.614925829714065619e-01
7.585831226555004303e-01,1.864584888980630184e-01
3.819458155327090654e-01,5.600330038793779330e-01
8.450762064864628664e-01,2.658789443567167732e-01
8.266717589227279284e-01,9.567575290068046356e-02
7.454915931113547112e-01,3.269225183774595034e-01
6.652495541229002107e-01,1.882304255999635578e-01
3.274848540779159989e-01,7.386385227401838227e-01
2.235288216053224475e-01,7.452582874758020282e-01
6.029160833519514595e-01,1.027920202364215330e-01
4.004441529341327688e-01,7.965894623472724589e-01
7.253109969811410984e-01,3.721475117644426622e-01
8.237233085866716431e-01,2.566962692138833324e-01
2.108171910246924852e-01,7.609398435355783086e-01
2.693905262697239289e-01,7.606646788333003562e-01
3.325289128460087174e-01,7.256988865335308736e-01
6.276271552500908291e-01,2.219828581070047435e-01
3.457807139319837297e-01,6.037009681343484813e-01
8.064950403496261577e-01,3.252472706648240619e-01
1.813816900897136652e-01,8.248978439924550266e-01
2.704969081208024595e-01,8.156980663519689534e-01
7.936450744815172209e-01,1.602318318602848068e-01
3.588869883505151348e-01,6.901318730765415577e-01
3.009919668475242727e-01,7.814275359124600584e-01
3.753748434163585723e-01,7.319551962191347405e-01
3.112557370885002950e-01,7.109749759142708347e-01
4.601840451362249063e-01,7.050541490437649550e-01
4.082764148460030773e-01,7.201534012274584118e-01
2.467887829257582877e-01,6.636976907624528854e-01
8.985568528801826105e-01,6.607512480618855932e-02
3.208862583149795222e-01,5.704663510404278659e-01
7.270942473910183557e-01,1.418773371518545490e-01
8.454643682024561846e-01,8.856308913761973267e-02
3.077460494598809881e-01,7.179008794926560189e-01
2.039626343811744014e-01,7.080676014117111006e-01
7.505950327607824324e-01,2.786844480649302014e-01
3.598737693460680176e-01,5.966138561730432999e-01
6.981701225800178712e-01,7.282741500140623055e-03
5.910976461866368492e-01,2.091149013858964734e-01
6.976751607620959028e-01,2.075747547091445766e-01
2.307716242341463220e-01,7.353541019383846855e-01
3.044647527742060378e-01,5.904121004678684059e-01
1.987427613458344622e-01,6.052731512411465564e-01
8.249159535593568737e-01,2.859763075436028701e-01
8.457493872659263001e-01,2.232950004667758059e-01
7.015575718195946608e-01,1.743824288871126671e-01
8.538220082072603967e-01,2.609992362002224731e-01
7.107449608462664825e-01,1.384775632593097661e-01
6.303569709992030701e-01,2.241998421350354098e-01
6.035977603403789304e-01,2.034692688184157050e-01
6.649689580995203908e-01,1.698588841706123453e-01
7.157297491041888504e-01,3.460927399543382021e-01
9.410359779625862564e-02,6.649023016043024148e-01
3.434692815623751061e-01,6.537373793429203106e-01
2.178176590230167242e-01,7.741658744344076526e-01
3.438818969154502914e-01,7.238753223667047099e-01
1.528004779054989715e-01,7.346987608590016539e-01
5.719885523090102453e-01,1.939459157771160625e-01
6.376887341494673622e-01,2.539489120919655729e-01
4.478050737906576484e-01,7.247219631409884677e-01
3.533086171235954587e-01,6.966641043125426647e-01
2.061295948635137321e-01,8.279795582004995103e-01
3.632408836263421592e-01,6.435041582357251544e-01
2.381652717806083119e-01,7.613688014391116754e-01
7.805199702160664499e-01,2.967201772649212810e-01
4.080204169740093145e-01,7.080854620336602956e-01
3.421595296051190838e-01,6.889505975253542580e-01
7.621035005001418616e-01,2.209611318477869013e-01
6.783952723726428546e-01,1.393208936665127073e-01
7.652825916112122595e-01,3.147964227561034778e-01
5.676802843097121798e-01,2.825338491024280696e-01
6.913046240372379136e-01,1.199295731798572240e-01
3.311573386252232853e-01,7.124757856109591447e-01
2.435962482623366676e-01,7.473598343617469109e-01
6.642895745043526645e-01,2.451050690690855238e-01
7.218877496705199404e-01,2.025257885017634485e-01
7.326719140915555206e-01,2.366185128518602521e-01
6.304943990577508428e-01,2.765245268680118218e-01
8.139045454081180742e-01,2.063673201966089166e-01
2.738327819768487381e-01,7.008388282470333630e-01
8.485785523164529609e-01,2.910691356322007706e-01
8.102367308538975799e-01,2.320304870275562148e-01
1.259602549977107688e-01,6.406446453598021451e-01
7.171541340903255790e-01,2.156467352011243732e-01
7.471415256870012067e-01,9.145340140113451810e-02
6.728358387403513552e-01,1.305205895851467013e-01
6.399774734015836186e-01,3.541680023218566342e-01
3.608151857732733725e-01,6.259886860122525487e-01
6.294454477864231956e-01,2.445719872095636627e-01
7.984426608383898838e-01,1.833651917894851269e-01
6.369260584638365696e-02,7.163719779057060588e-01
8.014637802170037073e-01,3.948745305356593516e-01
7.347038630672133586e-01,1.783828912575753101e-01
7.822961061856316123e-01,2.376255119801643501e-01
7.991970482862221781e-01,2.169342620073899941e-01
4.454801303501081944e-01,7.657336299215615760e-01
7.758695568162921052e-01,2.198069616576655838e-01
6.361826150646839872e-01,1.509176549135025636e-01
7.524885228029553064e-01,2.931625825342334402e-01
2.822437755642812074e-01,6.620378719307863369e-01
7.327418620873733524e-01,2.177500998551539779e-01
2.120150755391052577e-01,6.870007616795863470e-01
6.747568566943439317e-01,2.235919194984065383e-01
7.022455946195317322e-01,3.361614550851487193e-01
3.803300453812205051e-01,7.700670148390466041e-01
8.030540600535418516e-01,3.664841935938982220e-01
3.025408878620020059e-01,8.132122032703041903e-01
2.544391341406578300e-01,6.595541484898805873e-01
6.289924105484167027e-01,1.546155798646481339e-01
6.496601361615024217e-01,4.454707401479566231e-01
7.096941816834415606e-01,1.231313452581033613e-01
3.441994817949546870e-01,7.711823570899934976e-01
2.926214359109821639e-01,7.819079744498054207e-01
4.010783833583966840e-01,7.959165032391378736e-01
6.299448778277658700e-01,9.087744689572108125e-02
1.883263229561195629e-01,6.874686066790419714e-01
3.123309864930475244e-01,6.467139393085765686e-01
8.494959531807474429e-01,2.183790790407662552e-01
2.889644845250773364e-01,5.980427946220239210e-01
3.162546940966866615e-01,7.265077424657828686e-01
8.150069916375975998e-01,2.293380765033451729e-01
8.806386289947493173e-01,3.243033874273021921e-01
2.673502246848609154e-01,7.031872125669534901e-01
7.020613539498913314e-01,2.448492217034604346e-01
8.288935212192515278e-01,3.260666898595440122e-01
8.328635306537309768e-01,2.999587582662180396e-01
2.819936176928181104e-01,7.585163413552828970e-01
4.229613093843665461e-01,6.698831387571222429e-01
7.432660189018792662e-01,2.406231934260737726e-01
8.677349480573324225e-01,2.911453046260203958e-01
3.251114930426816096e-01,7.612967703995758839e-01
8.074148186752346801e-01,3.322635040640206094e-01
7.169754312585169265e-01,2.824380286893870551e-01
7.971011709532980216e-01,2.958568666086769938e-01
3.183618970501250756e-01,6.970676490914397005e-01
7.428252010571395614e-01,1.472268548348581174e-01
7.522807906544589640e-01,3.318711217108080147e-01
3.662205886555202627e-01,7.953942411438338356e-01
3.183357964221795178e-01,6.157910909294613822e-01
8.559381481719039453e-01,3.664575372377462670e-01
2.307761685712533262e-01,7.254704044818918174e-01
3.802743056136985156e-01,8.444039378437742105e-01
7.361458135399459035e-01,2.137720212172307122e-01
7.904218154998923218e-01,2.040073673874413795e-01
2.265994722215077806e-01,6.458104098449006791e-01
8.350979590134099961e-01,2.490645117485283944e-01
3.088278548952553826e-01,6.658640588860120779e-01
6.956740445673368356e-01,1.783016007916142787e-01
6.827388040958048965e-01,2.660337655996041772e-01
6.909525695040868998e-01,2.333753065307991315e-01
3.669494260316120693e-01,7.217998562875986845e-01
3.874931169113878804e-01,5.587183006046301248e-01
6.755622898646544972e-01,3.349787535735107569e-01
3.158906387815100802e-01,6.794054341658009033e-01
8.866009182402980748e-01,2.898072748778427465e-01
3.203075560169806324e-01,7.815530457077534132e-01
6.574580139980735760e-01,2.640286403570792917e-01
9.299971267189213187e-01,2.922167981492097555e-01
1.817013328182380261e-01,7.628015344476009041e-01
7.121648825383790626e-01,1.382210730653934405e-01
7.488546547962753319e-01,2.289575626925095531e-01
1.683795477251220640e-01,6.424559605404576157e-01
1.199142409108657908e-01,6.904836558908741262e-01
1.755323474469765721e-01,7.600704017574657634e-01
7.696615677033410430e-01,1.983600590185865820e-01
3.548766371910612172e-01,6.188049949930441995e-01
1.060432333452556442e-01,7.849194558352322604e-01
2.651545449484000172e-01,7.676366508980754233e-01
3.458745209413367494e-01,7.466444360494273180e-01
3.744193748855798587e-01,5.215386252246009269e-01
2.630418326386804173e-01,8.088446382371610177e-01
6.833350564367671742e-01,2.457760172061841664e-01
7.551866931811562766e-01,3.328453456844285840e-01
1.596082475613652130e-01,6.357041761538186897e-01
1.454494416470537010e-01,6.419554117000660920e-01
2.364793406924979302e-01,7.080016013191750002e-01
3.598844266944316028e-01,6.997591857695147910e-01
3.569860123319508749e-01,7.227181368352395552e-01
8.116349455819723557e-01,3.580215292387586845e-01
7.226160380052053522e-01,2.209867294089796486e-01
3.010314489301927354e-01,6.501661519241149767e-01
8.664207834083436088e-01,5.871886402007112787e-02
2.701083919706270264e-01,5.977927090655843489e-01
3.401187107814325206e-01,7.165281230349674901e-01
2.273928497472969545e-01,8.554234058234934102e-01
8.272001492650405963e-01,2.856193338339194643e-01
7.130268803696604429e-01,2.687988227197594115e-01
8.027119507986087976e-01,2.981291485401710295e-01
7.381753305148490707e-01,2.406673185491976508e-01
8.168309164982270332e-01,1.418951447661945253e-01
3.848543564173708686e-01,6.008371919067976297e-01
2.185555293661542997e-01,6.781523109159118823e-01
7.959679283233948022e-01,3.398180839848671253e-01
7.084430098669384224e-01,2.618566268976434963e-01
7.275780591386620255e-01,2.794552031632001055e-01
8.364994431681015419e-01,3.373299517680926063e-01
7.429826330195263839e-01,1.698568614560734547e-01
8.214477764044207930e-01,1.661039915195924865e-01
6.826533929430489422e-01,2.781454122159521258e-01
7.350239920768478763e-01,2.541089705234461649e-01
7.379379457972377043e-01,2.660953817705797864e-01
7.304858116343044827e-01,2.573352698127731042e-01
1.291911182438655603e-01,7.901150913535543996e-01
2.306259666553884535e-01,5.758781407957296317e-01
8.146800098542044122e-01,2.140843147839518734e-01
7.728869500386444935e-01,1.851672455792616745e-01
2.329394128913196416e-01,8.978401549632426537e-01
7.014909474657968769e-01,1.481009721883695951e-01
1.863628912954044536e-01,8.591696250933225087e-01
9.041160190381707373e-01,2.773495936925647887e-01
9.318410987102974108e-01,3.771740936243544451e-01
5.747800178267757909e-01,3.357921292657576329e-01
1.587400308011334138e-01,7.303304129644663245e-01
7.613674966899334207e-01,2.605296614707556802e-01
7.724670108462946549e-01,1.349124057320721104e-01
2.414184555600759619e-01,6.978663307642323232e-01
7.182821298013893907e-01,3.886936971397715879e-01
2.242672885844685382e-01,7.142468719798611421e-01
8.418475577990670589e-01,2.626701705003763876e-01
6.994197537888262595e-01,2.376886530941591802e-01
5.934312398195338289e-01,2.561462671942852376e-01
7.529569373264947130e-01,1.252562813186685886e-01
7.541706192695761812e-01,2.331871224368704254e-01
7.233485497395937269e-01,1.363021507277793753e-01
2.978503984880389033e-01,7.495133274252504529e-01
8.026739876159473264e-01,2.935319329540598821e-01
2.500283914849304456e-01,7.842239787507391258e-01
7.539293169756462465e-01,3.879808674918633904e-01
4.118165083467688614e-01,8.173524975328055886e-01
8.354964038864768350e-01,2.577074338245394780e-01
3.026859348859987087e-01,6.768933248373033562e-01
2.552472575594876836e-01,6.745249208719650280e-01
1.260988824028659028e-01,6.641218358096158125e-01
7.438402052958581478e-01,2.822401031184870179e-01
1.659653074648397009e-01,8.425712805933418537e-01
6.943519960256063772e-01,2.116935639210160425e-01
3.041797064269909923e-01,7.595272100916704572e-01
7.587962765064152348e-01,2.858782322923101304e-01
7.092687506524431029e-01,1.801911998652382663e-01
7.077303110207409098e-01,3.041964918716321131e-01
2.077136683608813983e-01,6.325099448952651304e-01
7.167141008573366667e-01,2.465573014694615595e-01
3.295857123841076097e-01,7.292137196189903969e-01
3.694505278306076668e-01,7.361123490344750886e-01
8.074911459409663816e-01,2.713142962807218450e-01
6.129489885814268790e-01,1.365217778704964080e-01
6.905849583624106280e-01,1.320533767200020026e-01
3.558290641545716060e-01,5.724983466971430568e-01
4.312380112971660462e-01,6.102094847001213740e-01
2.913266808499519467e-01,8.402347945373714877e-01
3.154123751531708875e-01,8.459462037149843017e-01
2.524141399420914977e-01,6.225333195829189092e-01
7.332742185275117341e-01,2.734257483725063831e-01
2.961790363866154685e-01,7.179642493946325477e-01
3.401847852116136606e-01,7.388546927114360008e-01
3.078955617983561988e-01,7.978728364950509189e-01
2.927962105105212376e-01,6.861447227539682059e-01
1.760077025348078250e-01,7.279971963264429968e-01
3.039630295038294738e-01,6.534574824622768618e-01
3.412339066176560132e-01,5.837859363259082501e-01
9.150870177025344221e-02,6.514985469427235776e-01
6.255384708121572990e-01,1.872883519703049948e-01
7.828688711306167614e-01,1.583689017442476143e-01
8.455530470570500334e-01,1.808332619410109865e-01
5.918970748928891190e-01,2.212121942741583913e-01
2.100031307507460587e-01,6.210041275719710985e-01
7.888669633600138287e-01,2.762222491053694662e-01
8.262883890900437622e-01,3.605515589292054845e-01
4.279635183136179521e-01,7.049843799706665415e-01
2.439185532282123481e-01,5.951175277718656620e-01
6.724517546697263981e-01,2.998245188022120034e-01
2.583557518648910145e-01,6.172960858046598887e-01
8.009878166652804055e-01,2.283084461661645248e-01
2.870296211888286320e-01,5.858186387091294245e-01
3.092568440289985010e-01,6.532879675646088291e-01
2.054055986173443371e-01,7.700086757714363905e-01
2.981524865017879389e-01,7.843500491429051813e-01
2.152369905586199172e-01,6.984046723565858761e-01
2.090947260538862928e-01,7.246696683888266266e-01
1.882392220212331657e-01,6.972464703899124983e-01
1.801242741997369501e-01,6.899189029188790290e-01
2.369689630209273756e-01,5.507047860424003627e-01
7.998621466397343172e-01,3.203269597786048695e-01
6.502419076361684036e-01,2.518869876904121230e-01
8.448809637986053334e-01,2.279929479089181366e-01
1.637429419949051612e-01,6.197860804165380433e-01
3.163647520483563458e-01,7.446581247913153234e-01
3.260319755481944637e-01,7.347406374000204909e-01
8.595664789149292107e-01,1.604013441424303743e-01
4.279221166462134351e-01,7.768773928692289665e-01
2.916371295652106510e-01,8.780402933969800872e-01
8.246245265367390109e-01,1.750517992540717438e-01
4.969431961798136399e-01,5.813081813990947921e-01
3.034808098744604665e-01,8.214927850338989979e-01
3.198309374059131183e-01,7.729218852623572777e-01
7.503440878884706233e-01,3.997137821500542643e-01
6.781859058050530020e-01,8.817911823547787409e-02
3.154341779326833572e-01,6.995596375439361303e-01
5.639930457398527608e-01,2.537334685104444265e-01
2.727358791896259960e-01,8.484660514929175390e-01
7.159771429818175825e-01,3.250960754338939607e-01
7.633423254358992494e-02,5.919698953323525581e-01
7.686206711931428126e-01,3.921793895461260226e-01
4.096858413657343823e-01,7.252906655823680993e-01
7.983425316598855570e-01,1.053739983119406642e-01
7.063786653049842768e-01,2.094230965555152757e-01
8.895353043250459057e-01,3.214937097137983146e-01
8.318186673859352398e-01,4.014775427276097153e-01
6.875402645020557424e-01,2.600581021374485102e-01
3.127769273771761060e-01,6.974502457807643108e-01
3.124620853117237029e-01,7.192423129572962370e-01
2.361911505098754360e-01,6.444290137487574954e-01
6.952684547826416539e-01,2.734213978068470441e-01
3.636237128170397015e-01,6.948826347729384345e-01
7.509304223800150613e-01,2.821353368168320608e-01
3.592939078284468901e-01,7.149817314821490521e-01
7.231254017606891793e-01,4.698323745294184089e-02
6.379315836216199465e-01,1.983677201164374959e-01
1.599703422508598483e-01,7.026428065799259493e-01
7.868580590583448275e-01,2.577310806465899495e-01
6.454936837739038147e-01,2.270728374585843090e-01
3.064940609637590296e-01,7.780480765040447277e-01
4.064068500147810514e-01,7.120934805831286019e-01
9.077921854448387506e-01,2.250643231299074565e-01
2.984940836723736779e-01,8.776659036100377120e-01
3.494967847612332479e-01,6.328697939337302181e-01
1.924973434864932220e-01,5.939803048371257166e-01
7.922048044755650720e-01,1.745638154050686841e-01
3.013362227608544774e-01,9.446790100351278863e-01
3.244979043345058711e-01,5.489737690709530771e-01
2.198885982463407440e-01,5.750152544704432156e-01
1.338242518660208158e-01,7.318000096094368079e-01
2.547592672255390434e-01,6.487787182582641643e-01
7.423104510899585229e-01,3.538922271621944282e-01
3.464482810125190659e-01,7.289553391072746136e-01
2.133474843411050925e-01,7.261026650531958726e-01
8.811872424659531466e-01,1.387568393528115784e-01
2.525254965223949211e-01,7.624990260891900684e-01
1.978305932320153504e-01,6.735784448156341142e-01
2.547595042750476213e-01,7.629138885307586992e-01
7.533050135205646702e-01,2.017369836188595555e-01
7.055971702265980694e-01,2.069154954002503377e-01
7.559154417023348227e-01,2.450640539819932406e-01
2.587470051508540259e-01,7.023420940414726310e-01
7.401172535790634388e-01,1.757788694929866835e-01
7.671074891114080252e-01,1.991328425028068561e-01
7.757389491194738307e-01,5.283504673507115335e-02
2.767955770635024404e-01,7.410988549616110976e-01
2.913857386164258600e-01,7.542437420434549011e-01
2.922641580703759234e-01,6.853020712797017744e-01
8.180691148783459932e-01,3.102477307048420174e-01
5.872817219858148530e-01,3.730016510885271752e-01
7.160305927127923464e-01,1.886456530196755910e-01
7.719320711965729220e-01,3.020090501174610420e-01
1.083260886426521408e-01,6.479191759124368621e-01
1.948312817161805821e-01,7.412361989112581373e-01
2.837569254904190319e-01,7.334688426800518579e-01
7.359389599127886816e-01,2.372110777466509557e-01
2.947786006902285427e-01,6.878156518986309198e-01
6.587483831647201749e-01,3.219139916187539474e-01
5.292356147586855242e-01,1.980733535060949235e-01
3.298338776327399136e-01,5.711454458203442108e-01
3.333650709257588995e-01,7.350549975615892073e-01
7.159702317208344047e-01,2.405484211477469103e-01
8.780902312116316555e-01,2.643954341250989160e-01
6.911419818755435429e-01,2.600256449102133494e-01
2.313259782213447080e-01,6.999455430578310766e-01
2.129962660385047724e-01,5.271028578882054338e-01
7.631979651502441842e-01,1.161165365020980500e-01
6.717462464218445506e-01,2.251072021337272577e-01
2.579130216634571426e-01,6.566147931062007448e-01
3.180681405894435487e-01,7.274969235582372518e-01
6.898081670633652296e-01,2.072504289613016915e-01
9.044912378383469509e-01,2.514307755616670970e-01
8.243463125715968509e-01,1.068477668178687695e-01
2.238579074902400379e-01,6.482099735637456561e-01
8.671547508776017432e-01,2.494872631964500653e-01
3.129089319712988759e-01,6.032385215769234810e-01
2.340663997407503583e-01,8.203471955384579184e-01
2.275267850242921608e-01,7.585408544303423595e-01
6.890338324618486832e-01,2.265610286355746461e-01
